Lat,Lon,Times_exceeded
52.154,21.091,1.0
52.285,20.989,1.0
52.107,21.019,1.0
52.056,21.008,1.0
52.321,21.033,1.0
52.161,20.987,1.0
52.19,21.08,1.0
52.161,21.116,1.0
52.131,21.062,1.0
52.172,21.19,1.0
52.059,20.92,1.0
52.258,21.009,1.0
52.157,21.088,1.0
52.158,21.173,1.0
52.216,20.89,1.0
52.117,21.107,1.0
52.217,21.338,1.0
52.227,21.097,1.0
52.225,21.072,1.0
52.253,21.036,1.0
52.29,20.857,1.0
52.177,21.008,1.0
52.171,21.195,1.0
52.217,20.87,1.0
52.227,20.851,1.0
52.222,21.066,1.0
52.206,21.039,1.0
52.131,21.085,1.0
52.285,20.895,1.0
52.373,21.147,1.0
52.247,21.137,1.0
52.299,21.029,1.0
52.296,20.903,1.0
52.136,20.899,1.0
52.24,21.06,1.0
52.236,21.086,1.0
52.141,20.905,1.0
52.104,20.832,1.0
52.225,21.186,1.0
52.214,21.103,1.0
52.18,21.172,1.0
52.282,21.141,1.0
52.407,20.919,1.0
52.279,21.114,1.0
52.302,20.941,1.0
52.334,20.984,1.0
52.156,20.923,1.0
52.223,21.045,1.0
52.191,21.059,1.0
52.276,21.067,1.0
52.2,20.933,1.0
52.213,21.104,1.0
52.352,20.945,1.0
52.263,20.944,1.0
52.192,20.894,1.0
52.292,21.004,1.0
52.348,20.974,1.0
52.163,21.113,1.0
52.324,21.032,1.0
52.105,20.834,1.0
52.227,20.916,1.0
52.223,20.926,1.0
52.152,21.024,1.0
52.038,20.819,1.0
52.155,20.921,1.0
52.156,21.022,1.0
52.221,20.921,1.0
52.221,21.045,1.0
52.257,20.713,1.0
52.247,20.911,1.0
52.201,20.947,1.0
52.132,21.072,1.0
52.095,21.136,1.0
52.261,21.159,1.0
52.212,21.069,1.0
52.053,21.005,1.0
52.207,20.968,1.0
52.471,21.072,1.0
52.101,20.975,1.0
52.185,20.953,1.0
52.266,21.002,1.0
52.058,20.786,1.0
52.069,20.942,1.0
52.273,20.942,1.0
52.24,20.988,1.0
52.2,20.9,1.0
52.054,20.784,1.0
52.177,20.911,1.0
52.198,20.958,1.0
52.138,21.071,1.0
52.031,20.813,1.0
52.069,20.947,1.0
52.274,20.74,1.0
52.196,20.908,1.0
52.238,21.053,1.0
52.228,20.943,1.0
52.237,21.033,1.0
52.203,21.071,1.0
52.337,20.942,1.0
52.226,21.066,1.0
52.189,20.999,1.0
52.31,20.959,1.0
52.311,20.925,1.0
52.265,20.957,1.0
52.224,20.933,1.0
52.165,21.084,1.0
52.264,20.921,1.0
52.185,20.871,1.0
52.166,21.021,1.0
52.217,20.895,1.0
52.349,20.875,1.0
52.309,20.883,1.0
52.348,21.042,1.0
52.195,21.05,1.0
52.179,20.978,1.0
52.029,20.957,1.0
52.423,21.17,1.0
52.389,21.032,1.0
52.167,21.033,1.0
52.237,20.971,1.0
52.207,21.187,1.0
52.223,21.016,1.0
52.263,20.827,1.0
52.257,20.754,1.0
52.158,21.121,1.0
52.201,21.058,1.0
52.419,21.169,1.0
52.292,20.853,1.0
52.317,20.962,1.0
52.222,21.037,1.0
52.254,20.911,1.0
52.228,20.844,1.0
52.208,21.198,1.0
52.184,20.952,1.0
52.382,21.153,1.0
52.242,21.029,1.0
52.193,20.83,1.0
52.05,20.866,1.0
52.184,21.188,1.0
52.275,21.058,1.0
52.095,20.812,1.0
52.083,20.879,1.0
52.2,20.953,1.0
52.359,20.942,1.0
52.316,20.959,1.0
52.304,20.946,1.0
52.306,20.951,1.0
52.26,20.833,1.0
52.409,20.955,1.0
52.24,21.081,1.0
52.211,21.007,1.0
52.307,21.072,1.0
52.15,21.033,1.0
52.23,20.837,1.0
52.099,20.975,1.0
52.16,21.05,1.0
52.227,21.013,1.0
52.253,20.81,1.0
52.26,20.693,1.0
52.232,21.123,1.0
52.208,21.055,1.0
52.203,21.069,1.0
52.361,20.937,1.0
52.271,21.119,1.0
52.23,20.839,1.0
52.223,20.93,1.0
52.26,20.696,1.0
52.293,21.042,1.0
52.24,21.041,1.0
52.27,21.061,1.0
52.097,21.029,1.0
52.15,21.017,1.0
52.261,21.007,1.0
52.214,21.322,1.0
52.271,20.985,1.0
52.201,21.024,1.0
52.229,20.868,1.0
52.132,21.099,1.0
52.181,21.003,1.0
52.349,20.948,1.0
52.21,21.003,1.0
52.3,21.058,1.0
52.213,21.259,1.0
52.414,21.178,1.0
52.097,21.042,1.0
52.205,20.889,1.0
52.291,20.949,1.0
52.318,20.953,1.0
52.242,21.105,1.0
52.246,20.984,1.0
52.067,20.873,1.0
52.28,21.141,1.0
52.146,20.91,1.0
52.246,20.977,1.0
52.057,20.84,1.0
52.226,20.993,1.0
52.34,20.968,1.0
52.22,21.027,1.0
52.217,21.008,1.0
52.368,21.029,1.0
52.229,20.86,1.0
52.265,20.92,1.0
52.254,20.729,1.0
52.171,21.008,1.0
52.131,21.099,1.0
52.221,21.086,1.0
52.208,21.008,1.0
52.271,20.935,1.0
52.066,20.872,1.0
52.273,20.911,1.0
52.096,20.814,1.0
52.319,20.917,1.0
52.358,21.029,1.0
52.226,21.145,1.0
52.225,20.99,1.0
52.164,21.208,1.0
52.218,21.019,1.0
52.211,20.951,1.0
52.173,21.035,1.0
52.218,20.908,1.0
52.195,21.049,1.0
52.17,21.008,1.0
52.24,20.892,1.0
52.168,21.158,1.0
52.198,20.986,1.0
52.202,20.934,1.0
52.273,21.062,1.0
52.218,21.095,1.0
52.044,20.976,1.0
52.304,20.947,1.0
52.411,21.174,1.0
52.29,20.93,1.0
52.243,21.099,1.0
52.21,21.004,1.0
52.359,21.029,1.0
52.295,20.946,1.0
52.205,20.986,1.0
52.218,21.02,1.0
52.204,21.066,1.0
52.216,21.256,1.0
52.046,20.978,1.0
52.33,21.032,1.0
52.137,21.072,1.0
52.202,20.959,1.0
52.398,20.942,1.0
52.164,21.018,1.0
52.213,21.052,1.0
52.226,21.083,1.0
52.322,21.076,1.0
52.191,21.079,1.0
52.287,21.085,1.0
52.217,21.016,1.0
52.36,21.028,1.0
52.229,20.87,1.0
52.262,21.172,1.0
52.214,20.915,1.0
52.215,21.121,1.0
52.229,20.873,1.0
52.048,20.987,1.0
52.057,20.837,1.0
52.169,21.011,1.0
52.187,21.05,1.0
52.333,21.033,1.0
52.274,21.143,1.0
52.302,20.942,1.0
52.295,21.054,1.0
52.403,20.915,1.0
52.24,21.12,1.0
52.271,21.143,1.0
52.132,21.07,1.0
52.099,20.818,1.0
52.2,21.135,1.0
52.096,21.031,1.0
52.161,21.169,1.0
52.195,21.048,1.0
52.223,21.246,1.0
52.37,21.144,1.0
52.199,20.984,1.0
52.228,21.087,1.0
52.216,21.099,1.0
52.209,21.263,1.0
52.04,20.967,1.0
52.214,21.137,1.0
52.243,21.027,1.0
52.348,20.874,1.0
52.242,21.068,1.0
52.246,21.141,1.0
52.254,20.744,1.0
52.228,20.882,1.0
52.189,21.061,1.0
52.254,21.013,1.0
52.289,21.002,1.0
52.246,20.942,1.0
52.203,21.066,1.0
52.048,20.785,1.0
52.164,21.111,1.0
52.095,21.133,1.0
52.177,21.038,1.0
52.038,20.966,1.0
52.213,21.089,1.0
52.214,21.139,1.0
52.304,21.086,1.0
52.255,20.746,1.0
52.093,21.129,1.0
52.265,21.155,1.0
52.372,21.145,1.0
52.265,20.948,1.0
52.298,21.026,1.0
52.235,21.035,1.0
52.276,21.116,1.0
52.103,20.829,1.0
52.347,20.873,1.0
52.222,20.922,1.0
52.137,20.9,1.0
52.241,21.066,1.0
52.244,21.139,1.0
52.274,20.996,1.0
52.212,21.017,1.0
52.219,21.135,1.0
52.297,21.022,1.0
52.356,20.865,1.0
52.248,21.143,1.0
52.401,20.946,1.0
52.215,20.988,1.0
52.278,21.142,1.0
52.051,20.997,1.0
52.3,20.938,1.0
52.234,21.253,1.0
52.042,20.81,1.0
52.224,20.99,1.0
52.301,21.059,1.0
52.147,20.913,1.0
52.101,20.823,1.0
52.261,21.15,1.0
52.192,21.07,1.0
52.282,21.071,1.0
52.297,20.995,1.0
52.212,21.26,1.0
52.062,20.87,1.0
52.334,20.98,1.0
52.215,21.005,1.0
52.246,21.0,1.0
52.362,21.121,1.0
52.358,20.863,1.0
52.204,20.894,1.0
52.209,20.914,1.0
52.286,20.889,1.0
52.225,21.177,1.0
52.247,21.142,1.0
52.402,20.947,1.0
52.372,21.029,1.0
52.099,21.125,1.0
52.221,21.073,1.0
52.229,20.914,1.0
52.094,21.133,1.0
52.28,21.142,1.0
52.203,21.023,1.0
52.315,20.972,1.0
52.21,21.262,1.0
52.041,20.97,1.0
52.367,21.141,1.0
52.214,21.135,1.0
52.145,20.91,1.0
52.253,20.742,1.0
52.237,20.97,1.0
52.211,20.96,1.0
52.231,21.224,1.0
52.235,21.06,1.0
52.155,20.965,1.0
52.026,20.784,1.0
52.178,20.91,1.0
52.252,21.15,1.0
52.404,21.172,1.0
52.082,20.878,1.0
52.198,20.921,1.0
52.327,20.905,1.0
52.263,20.654,1.0
52.315,21.005,1.0
52.299,20.935,1.0
52.206,20.977,1.0
52.197,21.17,1.0
52.212,21.159,1.0
52.292,21.068,1.0
52.162,21.033,1.0
52.265,21.025,1.0
52.331,21.03,1.0
52.248,20.939,1.0
52.222,21.269,1.0
52.199,20.899,1.0
52.412,20.948,1.0
52.195,21.004,1.0
52.27,20.862,1.0
52.216,21.24,1.0
52.286,20.83,1.0
52.204,20.975,1.0
52.171,21.201,1.0
52.222,20.813,1.0
52.115,20.987,1.0
52.112,21.11,1.0
52.174,21.064,1.0
52.273,20.996,1.0
52.156,21.123,1.0
52.243,21.013,1.0
52.199,21.054,1.0
52.083,20.878,1.0
52.3,20.789,1.0
52.199,21.012,1.0
52.308,21.006,1.0
52.104,21.019,1.0
52.219,20.897,1.0
52.209,21.026,1.0
52.225,21.197,1.0
52.205,21.066,1.0
52.175,21.197,1.0
52.291,20.833,1.0
52.263,20.657,1.0
52.253,21.128,1.0
52.247,21.203,1.0
52.156,20.991,1.0
52.292,21.05,1.0
52.401,21.169,1.0
52.218,20.982,1.0
52.189,20.962,1.0
52.198,21.174,1.0
52.276,20.939,1.0
52.239,20.946,1.0
52.317,21.029,1.0
52.308,21.087,1.0
52.261,21.067,1.0
52.263,20.663,1.0
52.333,21.03,1.0
52.391,20.901,1.0
52.114,20.81,1.0
52.12,20.893,1.0
52.224,21.209,1.0
52.167,20.934,1.0
52.051,20.996,1.0
52.231,21.249,1.0
52.392,20.966,1.0
52.387,20.903,1.0
52.456,21.073,1.0
52.061,21.043,1.0
52.213,21.072,1.0
52.391,20.97,1.0
52.17,21.067,1.0
52.402,21.171,1.0
52.309,21.006,1.0
52.298,20.996,1.0
52.268,21.02,1.0
52.259,20.961,1.0
52.238,20.952,1.0
52.389,20.902,1.0
52.188,20.965,1.0
52.236,20.896,1.0
52.222,21.104,1.0
52.298,21.056,1.0
52.064,20.921,1.0
52.179,21.051,1.0
52.263,20.66,1.0
52.251,21.017,1.0
52.163,21.039,1.0
52.198,20.922,1.0
52.406,21.173,1.0
52.306,21.007,1.0
52.112,21.217,1.0
52.159,21.199,1.0
52.241,21.068,1.0
52.118,20.866,1.0
52.184,20.979,1.0
52.228,20.954,1.0
52.284,20.967,1.0
52.266,20.967,1.0
52.227,21.224,1.0
52.217,20.812,1.0
52.117,20.983,1.0
52.163,20.992,1.0
52.094,21.034,1.0
52.071,20.965,1.0
52.173,20.846,1.0
52.176,20.917,1.0
52.202,21.132,1.0
52.161,21.117,1.0
52.282,21.072,1.0
52.266,21.028,1.0
52.194,21.055,1.0
52.03,20.873,1.0
52.267,20.957,1.0
52.177,21.044,1.0
52.392,20.98,1.0
52.414,20.933,1.0
52.125,20.895,1.0
52.196,20.999,1.0
52.034,20.783,1.0
52.213,20.872,1.0
52.26,20.994,1.0
52.059,20.917,1.0
52.204,21.033,1.0
52.178,21.195,1.0
52.216,20.856,1.0
52.282,20.962,1.0
52.197,21.053,1.0
52.25,21.251,1.0
52.189,21.126,1.0
52.147,21.029,1.0
52.251,21.06,1.0
52.18,21.016,1.0
52.215,20.811,1.0
52.127,20.896,1.0
52.117,20.981,1.0
52.201,21.167,1.0
52.117,20.864,1.0
52.237,21.058,1.0
52.238,21.05,1.0
52.105,21.11,1.0
52.215,20.843,1.0
52.086,20.879,1.0
52.202,21.171,1.0
52.404,21.038,1.0
52.452,21.068,1.0
52.217,20.893,1.0
52.22,20.813,1.0
52.224,20.941,1.0
52.384,20.906,1.0
52.259,21.009,1.0
52.243,21.012,1.0
52.221,21.042,1.0
52.256,20.922,1.0
52.131,20.984,1.0
52.193,21.016,1.0
52.159,21.12,1.0
52.385,20.926,1.0
52.028,20.784,1.0
52.176,20.912,1.0
52.183,21.204,1.0
52.287,20.829,1.0
52.269,20.987,1.0
52.203,21.169,1.0
52.247,21.021,1.0
52.258,21.178,1.0
52.248,21.194,1.0
52.217,20.89,1.0
52.406,21.038,1.0
52.218,20.812,1.0
52.202,21.063,1.0
52.239,20.909,1.0
52.116,20.986,1.0
52.25,20.911,1.0
52.09,21.049,1.0
52.25,21.145,1.0
52.24,20.987,1.0
52.239,20.941,1.0
52.332,20.941,1.0
52.36,20.834,1.0
52.391,20.978,1.0
52.116,20.808,1.0
52.411,20.95,1.0
52.381,21.153,1.0
52.029,20.783,1.0
52.229,21.248,1.0
52.19,20.959,1.0
52.068,21.017,1.0
52.251,21.003,1.0
52.271,20.834,1.0
52.426,21.163,1.0
52.205,20.974,1.0
52.145,21.094,1.0
52.195,20.936,1.0
52.218,21.046,1.0
52.311,21.06,1.0
52.179,20.996,1.0
52.249,21.177,1.0
52.222,20.979,1.0
52.258,21.035,1.0
52.22,20.97,1.0
52.172,21.184,1.0
52.425,21.165,1.0
52.305,21.055,1.0
52.261,21.011,1.0
52.11,20.999,1.0
52.395,20.955,1.0
52.207,21.178,1.0
52.195,20.93,1.0
52.396,21.166,1.0
52.227,20.997,1.0
52.184,20.969,1.0
52.313,20.968,1.0
52.231,20.819,1.0
52.197,20.891,1.0
52.222,21.005,1.0
52.194,20.939,1.0
52.237,20.972,1.0
52.308,20.984,1.0
52.19,21.182,1.0
52.262,21.016,1.0
52.114,21.018,1.0
52.241,20.965,1.0
52.11,20.997,1.0
52.028,20.797,1.0
52.077,21.101,1.0
52.249,21.179,1.0
52.2,20.896,1.0
52.129,20.897,1.0
52.259,20.917,1.0
52.257,20.838,1.0
52.221,21.163,1.0
52.308,21.069,1.0
52.185,21.053,1.0
52.183,20.967,1.0
52.184,20.966,1.0
52.223,20.982,1.0
52.292,20.842,1.0
52.297,21.036,1.0
52.398,21.17,1.0
52.305,20.935,1.0
52.218,20.975,1.0
52.207,21.083,1.0
52.274,20.966,1.0
52.169,21.074,1.0
52.266,20.827,1.0
52.041,20.862,1.0
52.108,20.836,1.0
52.267,21.121,1.0
52.391,21.032,1.0
52.469,21.074,1.0
52.231,20.827,1.0
52.102,21.115,1.0
52.222,21.09,1.0
52.138,21.06,1.0
52.209,21.079,1.0
52.078,21.095,1.0
52.268,21.002,1.0
52.252,21.038,1.0
52.302,21.041,1.0
52.373,21.029,1.0
52.266,21.17,1.0
52.172,21.171,1.0
52.467,21.075,1.0
52.235,21.038,1.0
52.365,20.945,1.0
52.11,21.001,1.0
52.261,20.68,1.0
52.405,20.89,1.0
52.201,20.894,1.0
52.166,21.027,1.0
52.184,20.961,1.0
52.224,21.226,1.0
52.309,21.062,1.0
52.2,21.273,1.0
52.222,21.103,1.0
52.218,20.983,1.0
52.241,20.925,1.0
52.244,21.0,1.0
52.406,20.889,1.0
52.267,20.938,1.0
52.207,21.164,1.0
52.252,20.898,1.0
52.211,21.209,1.0
52.245,20.981,1.0
52.193,21.364,1.0
52.133,20.898,1.0
52.249,20.833,1.0
52.206,21.165,1.0
52.303,21.089,1.0
52.24,20.957,1.0
52.394,20.898,1.0
52.339,21.118,1.0
52.256,20.78,1.0
52.179,21.001,1.0
52.186,20.955,1.0
52.111,20.812,1.0
52.129,20.886,1.0
52.063,21.037,1.0
52.232,20.975,1.0
52.191,20.953,1.0
52.069,20.78,1.0
52.209,21.162,1.0
52.256,20.777,1.0
52.311,20.995,1.0
52.236,21.089,1.0
52.232,21.12,1.0
52.167,21.221,1.0
52.294,21.014,1.0
52.228,20.815,1.0
52.392,20.9,1.0
52.457,21.074,1.0
52.156,20.961,1.0
52.226,21.074,1.0
52.226,20.815,1.0
52.078,21.109,1.0
52.199,20.966,1.0
52.249,20.835,1.0
52.263,20.666,1.0
52.175,21.013,1.0
52.269,21.038,1.0
52.271,21.153,1.0
52.164,21.085,1.0
52.265,21.067,1.0
52.138,21.059,1.0
52.251,20.911,1.0
52.243,21.006,1.0
52.191,20.956,1.0
52.232,20.897,1.0
52.292,21.006,1.0
52.15,21.052,1.0
52.25,21.139,1.0
52.263,20.671,1.0
52.214,21.046,1.0
52.243,21.084,1.0
52.19,20.919,1.0
52.204,20.976,1.0
52.276,20.835,1.0
52.112,20.85,1.0
52.325,21.05,1.0
52.313,20.917,1.0
52.401,20.893,1.0
52.27,21.17,1.0
52.197,20.99,1.0
52.308,21.072,1.0
52.203,20.895,1.0
52.224,21.084,1.0
52.234,20.932,1.0
52.256,20.772,1.0
52.237,21.139,1.0
52.393,21.163,1.0
52.027,20.795,1.0
52.126,20.895,1.0
52.284,20.907,1.0
52.272,20.971,1.0
52.155,21.005,1.0
52.259,20.834,1.0
52.198,20.882,1.0
52.431,21.159,1.0
52.213,21.02,1.0
52.107,21.227,1.0
52.175,20.979,1.0
52.354,20.873,1.0
52.302,21.059,1.0
52.271,20.992,1.0
52.166,21.045,1.0
52.068,20.782,1.0
52.273,21.171,1.0
52.258,20.949,1.0
52.303,20.779,1.0
52.302,20.939,1.0
52.397,20.896,1.0
52.205,20.976,1.0
52.412,20.938,1.0
52.256,20.773,1.0
52.39,21.16,1.0
52.313,21.03,1.0
52.025,20.791,1.0
52.167,20.935,1.0
52.2,21.051,1.0
52.185,21.167,1.0
52.23,20.793,1.0
52.178,21.014,1.0
52.132,20.898,1.0
52.077,21.047,1.0
52.22,20.962,1.0
52.224,21.228,1.0
52.368,21.306,1.0
52.219,20.972,1.0
52.33,20.967,1.0
52.106,21.231,1.0
52.12,21.1,1.0
52.263,20.664,1.0
52.111,20.848,1.0
52.213,20.97,1.0
52.417,21.038,1.0
52.32,21.279,1.0
52.171,21.067,1.0
52.264,21.055,1.0
52.107,21.228,1.0
52.263,20.661,1.0
52.266,21.003,1.0
52.313,20.923,1.0
52.158,21.174,1.0
52.254,21.054,1.0
52.241,20.913,1.0
52.31,20.925,1.0
52.276,21.049,1.0
52.285,20.955,1.0
51.999,21.112,1.0
52.244,21.084,1.0
52.228,20.904,1.0
52.201,20.985,1.0
52.068,20.958,1.0
52.263,20.669,1.0
52.289,21.078,1.0
52.394,21.045,1.0
52.025,20.957,1.0
52.113,20.854,1.0
52.185,21.309,1.0
52.414,21.038,1.0
52.311,20.924,1.0
52.173,20.978,1.0
52.078,20.876,1.0
52.316,21.06,1.0
52.19,21.061,1.0
52.068,20.956,1.0
52.119,21.102,1.0
52.112,20.851,1.0
52.184,20.964,1.0
52.26,21.005,1.0
52.247,20.939,1.0
52.301,20.807,1.0
52.167,20.933,1.0
52.297,20.933,1.0
52.228,21.059,1.0
52.317,21.271,1.0
52.26,21.082,1.0
52.284,20.906,1.0
52.167,21.083,1.0
52.176,20.866,1.0
52.105,20.835,1.0
52.305,20.81,1.0
52.006,21.107,1.0
52.167,21.044,1.0
52.282,20.982,1.0
52.206,20.97,1.0
52.171,21.227,1.0
52.253,21.05,1.0
52.177,20.87,1.0
52.103,20.83,1.0
52.189,21.323,1.0
52.158,21.042,1.0
52.309,20.811,1.0
52.112,20.931,1.0
52.005,21.107,1.0
52.304,20.809,1.0
52.32,20.949,1.0
52.213,20.972,1.0
52.201,21.011,1.0
52.165,21.027,1.0
52.263,20.655,1.0
52.269,21.001,1.0
52.181,20.95,1.0
52.228,20.898,1.0
52.295,21.099,1.0
52.302,20.808,1.0
52.068,20.873,1.0
52.004,21.108,1.0
52.249,21.145,1.0
52.26,21.08,1.0
52.305,21.009,1.0
52.295,21.088,1.0
52.208,20.698,1.0
52.261,21.064,1.0
52.292,21.01,1.0
52.188,21.082,1.0
52.248,21.199,1.0
52.259,21.0,1.0
52.106,20.837,1.0
52.223,20.99,1.0
52.231,21.062,1.0
52.325,21.062,1.0
52.13,21.11,1.0
52.256,21.011,1.0
52.381,21.041,1.0
52.078,21.116,1.0
52.248,21.008,1.0
52.407,21.203,1.0
52.123,20.874,1.0
52.3,20.905,1.0
52.287,21.078,1.0
52.085,20.879,1.0
52.243,21.122,1.0
52.352,21.249,1.0
52.326,21.283,1.0
52.113,21.111,1.0
52.258,21.01,1.0
52.078,21.112,1.0
52.248,21.223,1.0
52.015,20.95,1.0
52.122,20.872,1.0
52.299,20.904,1.0
52.126,20.896,1.0
52.211,20.814,1.0
52.323,20.964,1.0
52.268,20.937,1.0
52.141,21.046,1.0
52.309,20.972,1.0
52.217,20.902,1.0
52.275,21.047,1.0
52.012,20.946,1.0
52.173,20.844,1.0
52.233,21.02,1.0
52.287,20.908,1.0
52.246,21.133,1.0
52.329,21.28,1.0
52.386,20.927,1.0
52.332,21.113,1.0
52.306,21.058,1.0
52.261,20.683,1.0
52.379,21.04,1.0
52.278,20.941,1.0
52.013,20.948,1.0
52.125,20.876,1.0
52.284,20.98,1.0
52.193,21.179,1.0
52.245,21.134,1.0
52.353,21.251,1.0
52.328,21.281,1.0
52.208,21.173,1.0
52.385,21.043,1.0
52.411,21.038,1.0
52.266,20.958,1.0
52.212,21.007,1.0
52.272,20.951,1.0
52.217,21.015,1.0
52.346,20.95,1.0
52.023,20.956,1.0
52.174,20.858,1.0
52.205,20.919,1.0
52.261,21.071,1.0
52.263,20.673,1.0
52.237,20.962,1.0
52.211,20.976,1.0
52.23,21.16,1.0
52.215,21.016,1.0
52.347,20.948,1.0
52.263,21.019,1.0
52.024,20.956,1.0
52.174,20.86,1.0
52.114,20.857,1.0
52.184,20.968,1.0
52.185,21.307,1.0
52.209,21.085,1.0
52.391,21.046,1.0
52.078,21.107,1.0
52.163,21.161,1.0
52.241,20.928,1.0
52.154,21.314,1.0
52.017,20.952,1.0
52.12,20.869,1.0
52.251,20.923,1.0
52.237,20.896,1.0
52.295,21.084,1.0
52.197,21.175,1.0
52.163,21.164,1.0
52.156,21.311,1.0
52.018,20.953,1.0
52.119,20.867,1.0
51.994,21.111,1.0
52.295,20.997,1.0
52.161,21.168,1.0
52.333,20.965,1.0
52.021,20.955,1.0
52.21,20.805,1.0
51.996,21.112,1.0
52.096,20.934,1.0
52.371,20.78,1.0
52.262,20.675,1.0
52.315,21.264,1.0
52.197,21.04,1.0
52.201,21.036,1.0
52.33,20.954,1.0
52.065,20.924,1.0
52.131,21.092,1.0
52.262,20.625,1.0
52.183,21.216,1.0
52.207,20.915,1.0
52.378,21.151,1.0
52.211,20.783,1.0
52.31,21.239,1.0
52.293,21.026,1.0
52.329,20.953,1.0
52.261,20.623,1.0
52.195,20.871,1.0
52.242,21.035,1.0
52.188,20.956,1.0
52.308,21.062,1.0
52.418,21.037,1.0
52.209,20.923,1.0
52.215,20.844,1.0
52.244,21.043,1.0
52.31,21.237,1.0
52.122,21.202,1.0
52.261,20.854,1.0
52.126,21.143,1.0
52.158,21.223,1.0
52.31,20.957,1.0
52.194,21.019,1.0
52.219,21.097,1.0
52.24,21.017,1.0
52.211,20.788,1.0
52.191,20.893,1.0
52.221,21.152,1.0
52.225,21.201,1.0
52.236,21.129,1.0
52.21,21.007,1.0
52.254,21.035,1.0
52.01,21.196,1.0
52.222,21.091,1.0
52.06,20.92,1.0
52.288,21.073,1.0
52.236,20.897,1.0
52.219,21.095,1.0
52.275,21.066,1.0
52.285,20.894,1.0
52.2,20.935,1.0
52.127,20.929,1.0
52.2,21.028,1.0
52.261,20.62,1.0
52.048,20.983,1.0
52.248,21.26,1.0
52.166,20.933,1.0
52.292,21.046,1.0
52.296,21.054,1.0
52.196,21.05,1.0
52.299,20.993,1.0
52.032,21.089,1.0
52.211,20.774,1.0
52.225,21.183,1.0
52.26,21.094,1.0
52.28,20.876,1.0
52.225,21.061,1.0
52.059,20.916,1.0
52.26,20.611,1.0
52.166,21.035,1.0
52.209,20.975,1.0
52.331,20.936,1.0
52.408,21.038,1.0
52.192,21.057,1.0
52.153,20.919,1.0
52.245,21.11,1.0
52.328,20.882,1.0
52.225,21.063,1.0
52.207,21.047,1.0
52.172,21.066,1.0
52.181,20.891,1.0
52.261,21.09,1.0
52.187,21.064,1.0
52.049,20.865,1.0
52.148,20.914,1.0
52.286,20.876,1.0
52.062,20.919,1.0
52.078,21.074,1.0
52.285,20.992,1.0
52.247,21.266,1.0
52.188,21.062,1.0
52.048,20.865,1.0
52.31,21.232,1.0
52.188,21.049,1.0
52.143,21.008,1.0
52.285,20.876,1.0
52.24,21.222,1.0
52.307,21.085,1.0
52.29,21.019,1.0
52.246,21.181,1.0
52.265,20.99,1.0
52.044,20.863,1.0
52.029,21.089,1.0
52.162,21.222,1.0
52.275,21.043,1.0
52.187,21.063,1.0
52.111,21.218,1.0
52.263,20.644,1.0
52.366,20.944,1.0
52.249,21.245,1.0
52.094,21.132,1.0
52.1,20.823,1.0
52.369,20.93,1.0
52.116,20.931,1.0
52.206,20.986,1.0
52.286,20.888,1.0
52.335,20.972,1.0
52.263,20.641,1.0
52.27,20.997,1.0
52.249,21.25,1.0
52.18,20.882,1.0
52.098,20.818,1.0
52.212,21.09,1.0
52.244,21.042,1.0
52.203,21.063,1.0
52.426,21.033,1.0
52.213,20.833,1.0
52.118,20.93,1.0
52.07,20.938,1.0
52.131,21.058,1.0
52.335,20.977,1.0
52.08,21.029,1.0
52.273,20.864,1.0
52.193,21.043,1.0
52.17,21.226,1.0
52.337,20.959,1.0
52.102,20.827,1.0
52.298,20.887,1.0
52.365,21.14,1.0
52.31,20.812,1.0
52.212,20.824,1.0
52.08,21.032,1.0
52.113,20.931,1.0
52.228,21.006,1.0
52.173,21.034,1.0
52.314,21.263,1.0
52.262,20.926,1.0
52.361,21.054,1.0
52.272,20.863,1.0
52.299,21.085,1.0
52.169,21.224,1.0
52.258,20.997,1.0
52.101,20.825,1.0
52.147,21.062,1.0
52.115,21.213,1.0
52.207,20.969,1.0
52.276,20.994,1.0
52.247,21.187,1.0
52.247,21.032,1.0
52.372,21.146,1.0
52.216,20.981,1.0
52.055,20.868,1.0
52.017,21.093,1.0
52.181,20.987,1.0
52.256,21.034,1.0
52.313,20.965,1.0
52.154,21.052,1.0
52.247,21.018,1.0
52.249,21.258,1.0
52.163,21.22,1.0
52.374,21.147,1.0
52.226,21.081,1.0
52.238,21.078,1.0
52.27,20.981,1.0
52.253,20.911,1.0
52.124,20.929,1.0
52.154,21.054,1.0
52.156,21.042,1.0
52.204,20.909,1.0
52.197,21.051,1.0
52.262,20.636,1.0
52.158,21.043,1.0
52.23,21.024,1.0
52.156,21.089,1.0
52.194,20.937,1.0
52.097,20.815,1.0
52.225,21.203,1.0
52.235,21.091,1.0
52.166,21.069,1.0
52.246,20.996,1.0
52.208,20.964,1.0
52.177,21.104,1.0
52.196,20.997,1.0
52.292,21.047,1.0
52.259,21.004,1.0
52.094,20.812,1.0
52.401,20.945,1.0
52.302,20.882,1.0
52.056,20.868,1.0
52.016,21.093,1.0
52.318,20.975,1.0
52.311,21.25,1.0
52.319,20.945,1.0
52.1,21.13,1.0
52.282,20.991,1.0
52.26,20.608,1.0
52.076,20.84,1.0
52.344,20.85,1.0
52.234,21.11,1.0
52.149,21.056,1.0
52.355,20.939,1.0
52.217,20.981,1.0
52.252,21.028,1.0
52.19,21.125,1.0
52.156,21.026,1.0
