         75635515 function calls (74329514 primitive calls) in 42.923 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    19269    0.032    0.000    0.187    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/environment.py:1210(from_code)
     5248    0.020    0.000    0.181    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/api.py:202(union_indexes)
     9609    0.149    0.000    0.179    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/ops/array_ops.py:113(comp_method_OBJECT_ARRAY)
    85412    0.032    0.000    0.175    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_methods.py:55(_any)
    19269    0.044    0.000    0.175    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:229(set_environment)
     5248    0.062    0.000    0.174    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/managers.py:2188(_form_blocks)
    38446    0.038    0.000    0.170    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/frame.py:659(_constructor_from_mgr)
   484647    0.116    0.000    0.169    0.000 {built-in method builtins.hasattr}
    28837    0.168    0.000    0.168    0.000 /usr/lib/python3.11/json/encoder.py:205(iterencode)
    19269    0.009    0.000    0.166    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:184(find)
    13974    0.027    0.000    0.164    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/base.py:341(setitem_inplace)
    59539    0.122    0.000    0.161    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:127(__init__)
     5246    0.061    0.000    0.158    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/concat.py:296(_get_combined_plan)
    19220    0.038    0.000    0.156    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/ops/array_ops.py:189(_na_arithmetic_op)
    42806    0.025    0.000    0.155    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/frame.py:669(_sliced_from_mgr)
    82131    0.046    0.000    0.154    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/common.py:1571(validate_all_hashable)
    38445    0.044    0.000    0.153    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/generic.py:806(_set_axis)
     5246    0.027    0.000    0.146    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/reshape/concat.py:405(__init__)
  1755678    0.145    0.000    0.145    0.000 {method 'lower' of 'str' objects}
   420770    0.107    0.000    0.145    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/range.py:999(__len__)
    66386    0.034    0.000    0.144    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/common.py:1375(_is_dtype)
   232364    0.066    0.000    0.143    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/series.py:703(dtype)
     9610    0.005    0.000    0.140    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/branca/element.py:142(add_to)
    43694    0.109    0.000    0.140    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:649(_simple_new)
    10492    0.017    0.000    0.136    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/concat.py:572(_is_uniform_join_units)
  1306227    0.133    0.000    0.133    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.132    0.132 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/folium/features.py:1(<module>)
        1    0.000    0.000    0.132    0.132 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/__init__.py:1(<module>)
     9610    0.031    0.000    0.129    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/ops/array_ops.py:393(logical_op)
     9610    0.028    0.000    0.128    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/folium/utilities.py:127(validate_multi_locations)
    99588    0.100    0.000    0.126    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:5373(__getitem__)
    59562    0.018    0.000    0.126    0.000 {method 'extend' of 'collections.deque' objects}
    38446    0.028    0.000    0.125    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/ops/common.py:81(get_op_result_name)
  1299835    0.124    0.000    0.124    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.124    0.124 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/api.py:1(<module>)
   184005    0.072    0.000    0.117    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/visitor.py:28(get_visitor)
    66388    0.057    0.000    0.115    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/inference.py:195(is_array_like)
    13974    0.068    0.000    0.115    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/cast.py:1760(np_can_hold_element)
    19220    0.013    0.000    0.114    0.000 {method 'all' of 'numpy.ndarray' objects}
    43705    0.056    0.000    0.114    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/_config/config.py:127(_get_single_key)
        1    0.000    0.000    0.114    0.114 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/__init__.py:1(<module>)
        1    0.000    0.000    0.113    0.113 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/__init__.py:1(<module>)
   232805    0.073    0.000    0.112    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/compiler.py:474(newline)
   162546    0.037    0.000    0.111    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/base.py:84(<genexpr>)
  1307057    0.108    0.000    0.108    0.000 {method 'end' of 're.Match' objects}
   138025    0.077    0.000    0.105    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/generic.py:585(_get_axis)
     9610    0.018    0.000    0.105    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/folium/map.py:528(__init__)
        1    0.000    0.000    0.104    0.104 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/arcgis.py:1(<module>)
    19220    0.012    0.000    0.102    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/computation/expressions.py:226(evaluate)
  1283414    0.102    0.000    0.102    0.000 {method 'weekday' of 'datetime.date' objects}
     9610    0.046    0.000    0.102    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/folium/vector_layers.py:22(path_options)
        1    0.000    0.000    0.101    0.101 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/geocoders/base.py:1(<module>)
    19220    0.010    0.000    0.101    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_methods.py:61(_all)
    19220    0.021    0.000    0.100    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/generic.py:2081(empty)
    95224    0.035    0.000    0.095    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/series.py:827(_values)
    43693    0.029    0.000    0.094    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:7688(maybe_extract_name)
   100471    0.062    0.000    0.093    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/managers.py:180(blknos)
      648    0.004    0.000    0.092    0.000 <frozen importlib._bootstrap_external>:1007(get_code)
    42806    0.036    0.000    0.091    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/series.py:1462(_set_as_cached)
    19220    0.010    0.000    0.090    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/computation/expressions.py:67(_evaluate_standard)
    38445    0.022    0.000    0.090    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/managers.py:236(set_axis)
    10492    0.004    0.000    0.090    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/api.py:318(<genexpr>)
    59231    0.041    0.000    0.088    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/construction.py:693(_sanitize_ndim)
   173899    0.060    0.000    0.087    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/inference.py:334(is_hashable)
   163375    0.058    0.000    0.086    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/series.py:730(name)
    66386    0.057    0.000    0.086    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/common.py:572(condition)
    38449    0.045    0.000    0.084    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/blocks.py:2716(new_block)
    38939    0.017    0.000    0.083    0.000 {built-in method builtins.any}
    20299    0.014    0.000    0.083    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/branca/element.py:657(__init__)
   115398    0.053    0.000    0.081    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/environment.py:480(getattr)
    19440    0.030    0.000    0.081    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/parser.py:991(flush_data)
    31471    0.014    0.000    0.081    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/concat.py:597(<genexpr>)
     5246    0.008    0.000    0.081    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:1250(copy)
19222/19221    0.080    0.000    0.081    0.000 {built-in method _operator.eq}
    38448    0.047    0.000    0.080    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/blocks.py:2645(maybe_coerce_values)
    20494    0.080    0.000    0.080    0.000 {method 'sub' of 're.Pattern' objects}
    19664    0.008    0.000    0.079    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/lexer.py:596(_normalize_newlines)
    57807    0.047    0.000    0.078    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/environment.py:457(iter_extensions)
   232364    0.067    0.000    0.076    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/managers.py:1991(dtype)
    62028    0.053    0.000    0.076    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexing.py:2765(check_dict_or_set_indexers)
    19286    0.076    0.000    0.076    0.000 {method 'split' of 're.Pattern' objects}
    19269    0.009    0.000    0.075    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/environment.py:452(lexer)
    26234    0.049    0.000    0.075    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/numeric.py:274(full)
    33193    0.033    0.000    0.075    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/series.py:974(__array__)
    76877    0.074    0.000    0.074    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/blocks.py:292(make_block_same_class)
    27950    0.012    0.000    0.074    0.000 {method 'max' of 'numpy.ndarray' objects}
    19248    0.030    0.000    0.074    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/runtime.py:163(__init__)
   121461    0.065    0.000    0.073    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/construction.py:481(ensure_wrapped_if_datetimelike)
     9610    0.008    0.000    0.073    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/folium/utilities.py:137(<listcomp>)
   123914    0.073    0.000    0.073    0.000 {built-in method numpy.empty}
    38440    0.016    0.000    0.072    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/ops/dispatch.py:17(should_extension_dispatch)
   164262    0.039    0.000    0.072    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/common.py:1590(<genexpr>)
    56780    0.064    0.000    0.070    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:3777(get_loc)
        1    0.000    0.000    0.069    0.069 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/geopy/adapters.py:1(<module>)
    38445    0.025    0.000    0.068    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/base.py:86(_validate_set_axis)
    53983    0.023    0.000    0.067    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/common.py:568(require_length_match)
   218390    0.067    0.000    0.067    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/_config/__init__.py:34(using_copy_on_write)
    20984    0.037    0.000    0.067    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/concat.py:389(is_na)
